Transaction ID,Customer ID,Purchase Date,Product Category,Quantity,Price,Payment Method,Location
6380,416,2023-08-21 05:15:06.210621060,Groceries,2,496.5,Digital Payment,Store A
6381,794,2023-08-21 06:07:31.485148512,Clothing,7,76.79,Credit Card,Store A
6382,1404,2023-08-21 06:59:56.759675968,Groceries,5,54.31,Credit Card,Store B
6383,1168,2023-08-21 07:52:22.034203420,Groceries,3,221.96,Cash,Store D
6384,25,2023-08-21 08:44:47.308730872,Groceries,9,283.85,Cash,Store D
6385,1846,2023-08-21 09:37:12.583258324,Furniture,9,150.72,Digital Payment,Store C
6386,668,2023-08-21 10:29:37.857785776,Groceries,8,154.75,Digital Payment,Store C
6387,1097,2023-08-21 11:22:03.132313232,Clothing,1,215.12,Credit Card,Store C
6388,632,2023-08-21 12:14:28.406840684,Toys,3,160.5,Digital Payment,Store D
6389,1848,2023-08-21 13:06:53.681368136,Furniture,2,458.09,Digital Payment,Store A
6390,1857,2023-08-21 13:59:18.955895588,Electronics,4,25.77,Digital Payment,Store A
6391,1117,2023-08-21 14:51:44.230423040,Groceries,2,121.11,Credit Card,Store C
6392,505,2023-08-21 15:44:09.504950496,Toys,8,405.23,Digital Payment,Store D
6393,1622,2023-08-21 16:36:34.779477948,Toys,1,417.81,Digital Payment,Store C
6394,336,2023-08-21 17:29:00.054005400,Furniture,4,60.22,Digital Payment,Store D
6395,425,2023-08-21 18:21:25.328532852,Electronics,5,487.01,Cash,Store D
6396,499,2023-08-21 19:13:50.603060304,Clothing,4,348.21,Digital Payment,Store C
6397,1388,2023-08-21 20:06:15.877587756,Toys,8,139.93,Digital Payment,Store A
6398,947,2023-08-21 20:58:41.152115212,Toys,2,230.74,Cash,Store A
6399,630,2023-08-21 21:51:06.426642664,Toys,9,152.08,Cash,Store D
6400,1769,2023-08-21 22:43:31.701170116,Toys,2,79.26,Credit Card,Store B
6401,1223,2023-08-21 23:35:56.975697568,Furniture,2,149.13,Credit Card,Store B
6402,718,2023-08-22 00:28:22.250225020,Electronics,2,292.15,Cash,Store B
6403,1437,2023-08-22 01:20:47.524752476,Toys,8,413.85,Credit Card,Store C
6404,339,2023-08-22 02:13:12.799279928,Clothing,3,184.95,Digital Payment,Store A
6405,659,2023-08-22 03:05:38.073807380,Clothing,8,177.21,Credit Card,Store B
6406,962,2023-08-22 03:58:03.348334832,Groceries,7,236.66,Digital Payment,Store B
6407,1961,2023-08-22 04:50:28.622862284,Toys,4,324.06,Digital Payment,Store B
6408,429,2023-08-22 05:42:53.897389736,Toys,7,377.05,Digital Payment,Store B
6409,1807,2023-08-22 06:35:19.171917192,Toys,8,166.77,Cash,Store C
6410,899,2023-08-22 07:27:44.446444644,Toys,6,295.24,Credit Card,Store A
6411,139,2023-08-22 08:20:09.720972096,Toys,6,197.73,Credit Card,Store A
6412,1717,2023-08-22 09:12:34.995499548,Clothing,3,359.62,Cash,Store A
6413,942,2023-08-22 10:05:00.270027000,Electronics,5,86.51,Cash,Store B
6414,542,2023-08-22 10:57:25.544554456,Electronics,2,132.18,Credit Card,Store D
6415,57,2023-08-22 11:49:50.819081908,Groceries,5,215.9,Cash,Store C
6416,1256,2023-08-22 12:42:16.093609360,Clothing,5,445.26,Cash,Store C
6417,658,2023-08-22 13:34:41.368136812,Toys,7,288.8,Digital Payment,Store C
6418,435,2023-08-22 14:27:06.642664264,Electronics,4,482.87,Digital Payment,Store A
6419,384,2023-08-22 15:19:31.917191720,Furniture,6,56.12,Digital Payment,Store A
6420,560,2023-08-22 16:11:57.191719172,Furniture,9,232.79,Cash,Store C
6421,194,2023-08-22 17:04:22.466246624,Furniture,4,212.44,Cash,Store B
6422,1760,2023-08-22 17:56:47.740774076,Toys,6,302.1,Digital Payment,Store D
6423,1672,2023-08-22 18:49:13.015301528,Toys,9,406.92,Digital Payment,Store A
6424,534,2023-08-22 19:41:38.289828980,Groceries,1,421.52,Credit Card,Store A
6425,518,2023-08-22 20:34:03.564356436,Groceries,8,336.75,Digital Payment,Store B
6426,716,2023-08-22 21:26:28.838883888,Groceries,1,322.56,Digital Payment,Store B
6427,751,2023-08-22 22:18:54.113411340,Furniture,4,474.77,Credit Card,Store A
6428,185,2023-08-22 23:11:19.387938792,Toys,3,194.93,Credit Card,Store B
6429,1896,2023-08-23 00:03:44.662466244,Furniture,4,417.23,Credit Card,Store B
6430,292,2023-08-23 00:56:09.936993700,Groceries,7,461.14,Credit Card,Store B
6431,1359,2023-08-23 01:48:35.211521152,Toys,9,248.31,Cash,Store D
6432,732,2023-08-23 02:41:00.486048604,Clothing,9,365.91,Credit Card,Store D
6433,116,2023-08-23 03:33:25.760576056,Electronics,1,191.62,Credit Card,Store D
6434,825,2023-08-23 04:25:51.035103508,Electronics,1,83.65,Cash,Store B
6435,1073,2023-08-23 05:18:16.309630964,Groceries,9,295.32,Credit Card,Store B
6436,685,2023-08-23 06:10:41.584158416,Furniture,4,102.25,Credit Card,Store D
6437,82,2023-08-23 07:03:06.858685868,Clothing,3,231.51,Credit Card,Store D
6438,834,2023-08-23 07:55:32.133213320,Toys,9,437.08,Cash,Store C
6439,333,2023-08-23 08:47:57.407740772,Furniture,5,47.58,Digital Payment,Store A
6440,557,2023-08-23 09:40:22.682268224,Groceries,6,20.06,Credit Card,Store D
6441,335,2023-08-23 10:32:47.956795680,Furniture,1,305.21,Credit Card,Store C
6442,532,2023-08-23 11:25:13.231323132,Groceries,1,168.88,Credit Card,Store C
6443,1984,2023-08-23 12:17:38.505850584,Electronics,7,211.88,Credit Card,Store D
6444,221,2023-08-23 13:10:03.780378036,Electronics,8,205.83,Cash,Store C
6445,635,2023-08-23 14:02:29.054905488,Furniture,8,47.88,Digital Payment,Store D
6446,1770,2023-08-23 14:54:54.329432944,Clothing,7,6.77,Credit Card,Store A
6447,1757,2023-08-23 15:47:19.603960396,Toys,9,449.72,Credit Card,Store A
6448,323,2023-08-23 16:39:44.878487848,Groceries,1,112.81,Cash,Store A
6449,1875,2023-08-23 17:32:10.153015300,Toys,2,215.91,Digital Payment,Store D
6450,3,2023-08-23 18:24:35.427542752,Electronics,3,486.1,Digital Payment,Store C
6451,1718,2023-08-23 19:17:00.702070208,Clothing,5,414.25,Digital Payment,Store D
6452,206,2023-08-23 20:09:25.976597660,Clothing,4,58.43,Credit Card,Store A
6453,1856,2023-08-23 21:01:51.251125112,Toys,4,256.72,Credit Card,Store C
6454,40,2023-08-23 21:54:16.525652564,Electronics,8,366.39,Credit Card,Store B
6455,59,2023-08-23 22:46:41.800180016,Toys,8,350.7,Cash,Store A
6456,951,2023-08-23 23:39:07.074707468,Furniture,7,381.62,Cash,Store D
6457,574,2023-08-24 00:31:32.349234924,Clothing,1,231.44,Cash,Store D
6458,644,2023-08-24 01:23:57.623762376,Clothing,4,92.08,Credit Card,Store D
6459,1531,2023-08-24 02:16:22.898289828,Furniture,1,235.11,Credit Card,Store B
6460,1596,2023-08-24 03:08:48.172817280,Electronics,5,325.7,Credit Card,Store C
6461,1908,2023-08-24 04:01:13.447344732,Clothing,3,306.25,Digital Payment,Store D
6462,843,2023-08-24 04:53:38.721872188,Groceries,3,39.91,Cash,Store D
6463,1146,2023-08-24 05:46:03.996399640,Groceries,4,37.15,Cash,Store D
6464,1503,2023-08-24 06:38:29.270927092,Electronics,2,482.8,Digital Payment,Store A
6465,619,2023-08-24 07:30:54.545454544,Furniture,7,80.14,Digital Payment,Store A
6466,96,2023-08-24 08:23:19.819981996,Toys,4,150.76,Digital Payment,Store B
6467,1883,2023-08-24 09:15:45.094509448,Electronics,5,384.98,Credit Card,Store C
6468,1438,2023-08-24 10:08:10.369036904,Toys,2,207.79,Digital Payment,Store C
6469,1259,2023-08-24 11:00:35.643564356,Electronics,6,94.83,Credit Card,Store D
6470,898,2023-08-24 11:53:00.918091808,Groceries,9,236.28,Credit Card,Store D
6471,1086,2023-08-24 12:45:26.192619260,Furniture,8,286.63,Cash,Store A
6472,1280,2023-08-24 13:37:51.467146712,Groceries,8,229.12,Digital Payment,Store A
6473,561,2023-08-24 14:30:16.741674168,Furniture,2,459.88,Credit Card,Store A
6474,905,2023-08-24 15:22:42.016201620,Toys,4,145.93,Credit Card,Store A
6475,348,2023-08-24 16:15:07.290729072,Electronics,8,332.36,Digital Payment,Store D
6476,671,2023-08-24 17:07:32.565256524,Clothing,1,60.59,Credit Card,Store A
6477,1148,2023-08-24 17:59:57.839783976,Clothing,8,199.18,Credit Card,Store C
6478,1506,2023-08-24 18:52:23.114311432,Furniture,3,371.79,Credit Card,Store A
6479,317,2023-08-24 19:44:48.388838884,Furniture,8,116.28,Digital Payment,Store B
6480,1528,2023-08-24 20:37:13.663366336,Groceries,6,296.94,Credit Card,Store A
6481,719,2023-08-24 21:29:38.937893788,Clothing,7,80.95,Cash,Store D
6482,1072,2023-08-24 22:22:04.212421240,Groceries,2,55.84,Digital Payment,Store D
6483,1433,2023-08-24 23:14:29.486948692,Toys,1,264.0,Cash,Store D
6484,1956,2023-08-25 00:06:54.761476148,Clothing,6,339.13,Cash,Store A
6485,1160,2023-08-25 00:59:20.036003600,Toys,3,61.12,Cash,Store C
6486,1225,2023-08-25 01:51:45.310531052,Electronics,4,459.3,Credit Card,Store D
6487,250,2023-08-25 02:44:10.585058504,Groceries,9,116.76,Credit Card,Store C
6488,314,2023-08-25 03:36:35.859585956,Furniture,3,64.39,Cash,Store D
6489,1893,2023-08-25 04:29:01.134113412,Clothing,2,105.34,Cash,Store D
6490,1392,2023-08-25 05:21:26.408640864,Groceries,2,88.94,Digital Payment,Store C
6491,1453,2023-08-25 06:13:51.683168316,Furniture,2,49.88,Cash,Store B
6492,1854,2023-08-25 07:06:16.957695768,Electronics,6,399.93,Credit Card,Store D
6493,807,2023-08-25 07:58:42.232223220,Clothing,2,250.29,Cash,Store C
6494,1504,2023-08-25 08:51:07.506750676,Toys,7,197.32,Cash,Store D
6495,1338,2023-08-25 09:43:32.781278128,Electronics,7,475.56,Digital Payment,Store A
6496,1524,2023-08-25 10:35:58.055805580,Furniture,7,188.65,Cash,Store C
6497,1745,2023-08-25 11:28:23.330333032,Clothing,2,87.65,Digital Payment,Store D
6498,1379,2023-08-25 12:20:48.604860484,Clothing,7,140.65,Digital Payment,Store B
6499,485,2023-08-25 13:13:13.879387936,Electronics,8,123.29,Cash,Store A
6500,1235,2023-08-25 14:05:39.153915392,Clothing,8,251.88,Cash,Store D
6501,1728,2023-08-25 14:58:04.428442844,Furniture,2,149.3,Credit Card,Store A
6502,44,2023-08-25 15:50:29.702970296,Electronics,5,260.45,Credit Card,Store B
6503,1565,2023-08-25 16:42:54.977497748,Toys,6,336.3,Digital Payment,Store C
6504,571,2023-08-25 17:35:20.252025200,Electronics,9,389.76,Digital Payment,Store D
6505,583,2023-08-25 18:27:45.526552656,Electronics,6,356.53,Credit Card,Store C
6506,1116,2023-08-25 19:20:10.801080108,Toys,6,106.77,Digital Payment,Store D
6507,1289,2023-08-25 20:12:36.075607560,Furniture,6,62.37,Credit Card,Store D
6508,895,2023-08-25 21:05:01.350135012,Groceries,9,273.51,Digital Payment,Store C
6509,220,2023-08-25 21:57:26.624662464,Groceries,7,103.46,Credit Card,Store C
6510,1926,2023-08-25 22:49:51.899189916,Toys,1,47.04,Credit Card,Store D
6511,925,2023-08-25 23:42:17.173717372,Furniture,1,265.91,Digital Payment,Store B
6512,1466,2023-08-26 00:34:42.448244824,Clothing,4,166.76,Digital Payment,Store B
6513,401,2023-08-26 01:27:07.722772276,Toys,2,379.29,Digital Payment,Store D
6514,1424,2023-08-26 02:19:32.997299728,Groceries,3,160.52,Cash,Store C
6515,727,2023-08-26 03:11:58.271827180,Furniture,7,489.46,Cash,Store B
6516,991,2023-08-26 04:04:23.546354636,Electronics,7,380.47,Digital Payment,Store D
6517,899,2023-08-26 04:56:48.820882088,Furniture,3,33.56,Digital Payment,Store A
6518,1813,2023-08-26 05:49:14.095409540,Furniture,2,256.89,Digital Payment,Store D
6519,1600,2023-08-26 06:41:39.369936992,Groceries,1,283.5,Digital Payment,Store C
6520,858,2023-08-26 07:34:04.644464444,Groceries,9,349.17,Credit Card,Store D
6521,804,2023-08-26 08:26:29.918991900,Clothing,3,251.41,Cash,Store A
6522,490,2023-08-26 09:18:55.193519352,Clothing,9,244.3,Digital Payment,Store A
6523,1509,2023-08-26 10:11:20.468046804,Toys,4,187.13,Cash,Store D
6524,1781,2023-08-26 11:03:45.742574256,Electronics,6,139.37,Cash,Store A
6525,1494,2023-08-26 11:56:11.017101708,Clothing,7,473.37,Credit Card,Store D
6526,1598,2023-08-26 12:48:36.291629160,Groceries,6,162.21,Digital Payment,Store C
6527,938,2023-08-26 13:41:01.566156616,Furniture,1,36.39,Cash,Store C
6528,844,2023-08-26 14:33:26.840684068,Toys,6,87.81,Credit Card,Store C
6529,1706,2023-08-26 15:25:52.115211520,Clothing,6,429.35,Digital Payment,Store B
6530,1469,2023-08-26 16:18:17.389738972,Furniture,5,295.38,Digital Payment,Store D
6531,1293,2023-08-26 17:10:42.664266424,Furniture,3,390.5,Cash,Store C
6532,267,2023-08-26 18:03:07.938793880,Clothing,3,405.35,Credit Card,Store D
6533,54,2023-08-26 18:55:33.213321332,Electronics,7,412.5,Credit Card,Store A
6534,528,2023-08-26 19:47:58.487848784,Electronics,8,277.55,Credit Card,Store C
6535,1544,2023-08-26 20:40:23.762376236,Toys,3,92.67,Credit Card,Store B
6536,616,2023-08-26 21:32:49.036903688,Electronics,3,78.38,Digital Payment,Store C
6537,1083,2023-08-26 22:25:14.311431144,Toys,7,289.12,Cash,Store B
6538,1849,2023-08-26 23:17:39.585958596,Groceries,7,186.42,Cash,Store A
6539,1064,2023-08-27 00:10:04.860486048,Clothing,9,281.23,Credit Card,Store D
6540,1261,2023-08-27 01:02:30.135013500,Furniture,6,251.75,Credit Card,Store A
6541,955,2023-08-27 01:54:55.409540952,Toys,7,303.09,Credit Card,Store A
6542,386,2023-08-27 02:47:20.684068404,Electronics,1,20.9,Cash,Store A
6543,1630,2023-08-27 03:39:45.958595860,Toys,7,21.25,Digital Payment,Store A
6544,734,2023-08-27 04:32:11.233123312,Toys,2,362.19,Digital Payment,Store A
6545,716,2023-08-27 05:24:36.507650764,Electronics,7,100.6,Credit Card,Store D
6546,650,2023-08-27 06:17:01.782178216,Electronics,3,327.84,Digital Payment,Store B
6547,300,2023-08-27 07:09:27.056705668,Clothing,9,275.56,Digital Payment,Store A
6548,395,2023-08-27 08:01:52.331233124,Furniture,5,490.99,Cash,Store C
6549,1231,2023-08-27 08:54:17.605760576,Clothing,7,418.53,Credit Card,Store B
6550,1360,2023-08-27 09:46:42.880288028,Clothing,8,209.5,Digital Payment,Store B
6551,593,2023-08-27 10:39:08.154815480,Electronics,2,310.12,Credit Card,Store C
6552,1754,2023-08-27 11:31:33.429342932,Electronics,1,63.06,Credit Card,Store C
6553,514,2023-08-27 12:23:58.703870388,Furniture,7,196.26,Digital Payment,Store C
6554,1202,2023-08-27 13:16:23.978397840,Toys,6,368.27,Cash,Store C
6555,396,2023-08-27 14:08:49.252925292,Clothing,6,313.22,Digital Payment,Store C
6556,371,2023-08-27 15:01:14.527452744,Furniture,2,244.81,Cash,Store A
6557,858,2023-08-27 15:53:39.801980196,Clothing,3,92.38,Digital Payment,Store B
6558,791,2023-08-27 16:46:05.076507648,Toys,4,402.56,Credit Card,Store C
6559,658,2023-08-27 17:38:30.351035104,Clothing,3,140.22,Cash,Store C
6560,1342,2023-08-27 18:30:55.625562556,Groceries,2,411.14,Cash,Store D
6561,736,2023-08-27 19:23:20.900090008,Furniture,3,307.75,Credit Card,Store B
6562,1393,2023-08-27 20:15:46.174617460,Electronics,6,189.5,Digital Payment,Store B
6563,384,2023-08-27 21:08:11.449144912,Clothing,9,25.1,Cash,Store A
6564,62,2023-08-27 22:00:36.723672368,Furniture,4,120.05,Digital Payment,Store B
6565,1830,2023-08-27 22:53:01.998199820,Furniture,6,445.09,Digital Payment,Store C
6566,505,2023-08-27 23:45:27.272727272,Clothing,1,409.9,Digital Payment,Store D
6567,239,2023-08-28 00:37:52.547254724,Electronics,6,289.55,Credit Card,Store B
6568,195,2023-08-28 01:30:17.821782176,Electronics,3,235.83,Digital Payment,Store D
6569,678,2023-08-28 02:22:43.096309628,Clothing,9,325.34,Credit Card,Store C
6570,1987,2023-08-28 03:15:08.370837084,Furniture,4,235.79,Cash,Store D
6571,1246,2023-08-28 04:07:33.645364536,Electronics,7,323.93,Digital Payment,Store B
6572,61,2023-08-28 04:59:58.919891988,Clothing,4,157.17,Cash,Store B
6573,1153,2023-08-28 05:52:24.194419440,Clothing,6,420.06,Digital Payment,Store A
6574,990,2023-08-28 06:44:49.468946892,Clothing,7,352.45,Cash,Store C
6575,685,2023-08-28 07:37:14.743474348,Furniture,2,168.34,Credit Card,Store A
6576,156,2023-08-28 08:29:40.018001800,Electronics,6,416.18,Cash,Store A
6577,1941,2023-08-28 09:22:05.292529252,Furniture,8,246.23,Cash,Store C
6578,1402,2023-08-28 10:14:30.567056704,Groceries,6,91.45,Digital Payment,Store B
6579,1646,2023-08-28 11:06:55.841584156,Electronics,2,43.47,Digital Payment,Store D
6580,1805,2023-08-28 11:59:21.116111612,Furniture,4,351.3,Digital Payment,Store A
6581,923,2023-08-28 12:51:46.390639064,Electronics,1,433.23,Digital Payment,Store B
6582,868,2023-08-28 13:44:11.665166516,Groceries,7,404.68,Credit Card,Store B
6583,903,2023-08-28 14:36:36.939693968,Toys,8,329.55,Cash,Store A
6584,1814,2023-08-28 15:29:02.214221420,Clothing,2,74.98,Cash,Store A
6585,1610,2023-08-28 16:21:27.488748872,Furniture,5,51.55,Credit Card,Store A
6586,999,2023-08-28 17:13:52.763276328,Groceries,8,175.79,Cash,Store B
6587,1461,2023-08-28 18:06:18.037803780,Groceries,8,428.18,Digital Payment,Store C
6588,975,2023-08-28 18:58:43.312331232,Electronics,5,481.06,Digital Payment,Store C
6589,1231,2023-08-28 19:51:08.586858684,Electronics,8,124.47,Digital Payment,Store A
6590,388,2023-08-28 20:43:33.861386136,Clothing,6,382.24,Cash,Store D
6591,1504,2023-08-28 21:35:59.135913592,Electronics,5,289.07,Credit Card,Store B
6592,1815,2023-08-28 22:28:24.410441044,Furniture,4,20.74,Credit Card,Store D
6593,887,2023-08-28 23:20:49.684968496,Furniture,5,273.74,Cash,Store A
6594,838,2023-08-29 00:13:14.959495948,Furniture,4,403.94,Credit Card,Store B
6595,1364,2023-08-29 01:05:40.234023400,Toys,1,141.68,Credit Card,Store C
6596,1893,2023-08-29 01:58:05.508550856,Furniture,3,449.19,Digital Payment,Store C
6597,340,2023-08-29 02:50:30.783078308,Electronics,8,121.95,Cash,Store D
6598,204,2023-08-29 03:42:56.057605760,Electronics,7,42.85,Credit Card,Store A
6599,161,2023-08-29 04:35:21.332133212,Furniture,7,84.17,Cash,Store D
6600,1564,2023-08-29 05:27:46.606660664,Groceries,3,419.32,Digital Payment,Store A
6601,392,2023-08-29 06:20:11.881188116,Groceries,9,211.57,Digital Payment,Store C
6602,769,2023-08-29 07:12:37.155715572,Groceries,6,399.49,Credit Card,Store B
6603,1701,2023-08-29 08:05:02.430243024,Clothing,8,267.96,Cash,Store C
6604,575,2023-08-29 08:57:27.704770476,Toys,8,242.88,Cash,Store D
6605,534,2023-08-29 09:49:52.979297928,Furniture,3,404.42,Digital Payment,Store B
6606,1094,2023-08-29 10:42:18.253825380,Clothing,4,214.63,Digital Payment,Store A
6607,893,2023-08-29 11:34:43.528352836,Groceries,6,402.01,Digital Payment,Store C
6608,405,2023-08-29 12:27:08.802880288,Furniture,2,54.83,Credit Card,Store A
6609,608,2023-08-29 13:19:34.077407740,Clothing,7,319.97,Cash,Store C
6610,1699,2023-08-29 14:11:59.351935192,Electronics,2,352.78,Credit Card,Store A
6611,1615,2023-08-29 15:04:24.626462644,Groceries,5,450.05,Cash,Store C
6612,1541,2023-08-29 15:56:49.900990096,Clothing,4,116.04,Digital Payment,Store C
6613,828,2023-08-29 16:49:15.175517552,Electronics,9,304.09,Credit Card,Store A
6614,1144,2023-08-29 17:41:40.450045004,Groceries,2,219.46,Credit Card,Store C
6615,1838,2023-08-29 18:34:05.724572456,Toys,7,194.47,Credit Card,Store C
6616,690,2023-08-29 19:26:30.999099908,Groceries,7,57.82,Digital Payment,Store C
6617,1712,2023-08-29 20:18:56.273627360,Toys,7,71.45,Credit Card,Store D
6618,902,2023-08-29 21:11:21.548154816,Toys,1,419.31,Credit Card,Store C
6619,1241,2023-08-29 22:03:46.822682268,Toys,8,376.13,Digital Payment,Store A
6620,56,2023-08-29 22:56:12.097209720,Furniture,2,194.26,Cash,Store A
6621,366,2023-08-29 23:48:37.371737172,Furniture,5,415.1,Credit Card,Store D
6622,1723,2023-08-30 00:41:02.646264624,Toys,2,44.98,Digital Payment,Store C
6623,1528,2023-08-30 01:33:27.920792080,Electronics,5,314.26,Credit Card,Store D
6624,1768,2023-08-30 02:25:53.195319532,Toys,7,434.75,Credit Card,Store D
6625,1791,2023-08-30 03:18:18.469846984,Clothing,6,420.24,Cash,Store C
6626,1949,2023-08-30 04:10:43.744374436,Toys,5,189.53,Digital Payment,Store A
6627,455,2023-08-30 05:03:09.018901888,Furniture,4,373.89,Cash,Store C
6628,104,2023-08-30 05:55:34.293429340,Furniture,8,216.6,Cash,Store D
6629,77,2023-08-30 06:47:59.567956796,Clothing,8,420.87,Digital Payment,Store B
6630,230,2023-08-30 07:40:24.842484248,Clothing,1,267.73,Cash,Store D
6631,1938,2023-08-30 08:32:50.117011700,Groceries,2,383.6,Credit Card,Store A
6632,1282,2023-08-30 09:25:15.391539152,Electronics,3,43.89,Digital Payment,Store C
6633,1288,2023-08-30 10:17:40.666066604,Electronics,1,297.06,Digital Payment,Store B
6634,331,2023-08-30 11:10:05.940594060,Electronics,3,277.39,Credit Card,Store D
6635,1206,2023-08-30 12:02:31.215121512,Furniture,8,306.94,Credit Card,Store D
6636,893,2023-08-30 12:54:56.489648964,Electronics,4,349.34,Credit Card,Store D
6637,1792,2023-08-30 13:47:21.764176416,Groceries,7,459.46,Cash,Store C
6638,1574,2023-08-30 14:39:47.038703868,Groceries,7,393.91,Cash,Store C
6639,688,2023-08-30 15:32:12.313231324,Electronics,5,113.72,Cash,Store D
6640,27,2023-08-30 16:24:37.587758776,Clothing,1,413.82,Cash,Store C
6641,1300,2023-08-30 17:17:02.862286228,Groceries,4,65.43,Cash,Store B
6642,1676,2023-08-30 18:09:28.136813680,Clothing,7,312.99,Cash,Store B
6643,299,2023-08-30 19:01:53.411341132,Furniture,5,441.96,Digital Payment,Store A
